country,country_iso3,year,type,patch_id,station_count,capacity_gw
Norway,-99,2050,wind,R01C07,19,0.215795
Norway,-99,2050,wind,R02C07,205,5.96692
Oman,OMN,2030,solar,R03C08,915,32.924238
Oman,OMN,2030,wind,R03C08,787,21.584966
Oman,OMN,2040,solar,R03C08,916,57.628732
Oman,OMN,2040,wind,R03C08,787,39.060911
Oman,OMN,2050,solar,R03C08,1249,101.214758
Oman,OMN,2050,wind,R03C08,1086,75.930082
Pakistan,PAK,2030,solar,R02C09,1467,17.822844
Pakistan,PAK,2030,solar,R03C09,2288,88.829814
Pakistan,PAK,2030,wind,R02C09,1635,45.822703
Pakistan,PAK,2030,wind,R03C09,1567,32.773591
Pakistan,PAK,2040,solar,R02C09,1469,28.484622
Pakistan,PAK,2040,solar,R03C09,2296,133.605915
Pakistan,PAK,2040,wind,R02C09,1635,76.114226
Pakistan,PAK,2040,wind,R03C09,1567,57.252511
Pakistan,PAK,2050,solar,R02C09,1691,38.940121
Pakistan,PAK,2050,solar,R03C09,2545,158.765712
Pakistan,PAK,2050,wind,R02C09,1880,95.823912
Pakistan,PAK,2050,wind,R03C09,2200,100.197708
Palestine,PSE,2030,solar,R02C08,43,0.193262
Palestine,PSE,2030,wind,R02C08,19,0.355587
Palestine,PSE,2040,solar,R02C08,43,0.33102
Palestine,PSE,2040,wind,R02C08,19,0.617455
Palestine,PSE,2050,solar,R02C08,44,0.746817
Palestine,PSE,2050,wind,R02C08,48,1.039428
Panama,PAN,2030,solar,R03C04,104,0.701024
Panama,PAN,2030,wind,R03C04,96,0.4943
Panama,PAN,2040,solar,R03C04,104,1.005313
Panama,PAN,2040,wind,R03C04,96,0.876579
Panama,PAN,2050,solar,R03C04,166,1.635374
Panama,PAN,2050,wind,R03C04,246,7.633124
Papua New Guinea,PNG,2030,solar,R04C11,136,1.102651
Papua New Guinea,PNG,2030,wind,R04C11,162,2.72464
Papua New Guinea,PNG,2040,solar,R04C11,136,1.892075
Papua New Guinea,PNG,2040,wind,R04C11,162,4.600353
Papua New Guinea,PNG,2050,solar,R04C11,136,1.98372
Papua New Guinea,PNG,2050,wind,R04C11,268,6.987066
Paraguay,PRY,2030,solar,R04C04,127,3.017004
Paraguay,PRY,2030,solar,R04C05,1090,21.705592
Paraguay,PRY,2030,wind,R04C04,28,0.161406
Paraguay,PRY,2030,wind,R04C05,968,12.045163
Paraguay,PRY,2040,solar,R04C04,127,5.207763
Paraguay,PRY,2040,solar,R04C05,1091,33.295625
Paraguay,PRY,2040,wind,R04C04,28,0.292787
Paraguay,PRY,2040,wind,R04C05,968,21.174236
Paraguay,PRY,2050,solar,R04C04,127,7.765345
Paraguay,PRY,2050,solar,R04C05,1328,38.472035
Paraguay,PRY,2050,wind,R04C04,101,0.678169
Paraguay,PRY,2050,wind,R04C05,1215,35.012956
Peru,PER,2030,solar,R04C04,1536,20.257745
Peru,PER,2030,wind,R04C04,784,9.095017
Peru,PER,2040,solar,R04C04,1537,34.827607
Peru,PER,2040,wind,R04C04,785,15.801556
Peru,PER,2050,solar,R04C04,1854,47.510533
Peru,PER,2050,wind,R04C04,1025,22.159405
Philippines,PHL,2030,solar,R03C11,386,4.726863
Philippines,PHL,2030,wind,R03C11,795,12.304502
Philippines,PHL,2040,solar,R03C11,386,6.434763
Philippines,PHL,2040,wind,R03C11,800,21.566927
Philippines,PHL,2050,solar,R03C11,415,7.185829
Philippines,PHL,2050,wind,R03C10,21,0.129206
Philippines,PHL,2050,wind,R03C11,1110,34.345605
Poland,POL,2030,solar,R02C07,1285,4.610517
Poland,POL,2030,wind,R02C07,2520,24.801034
Poland,POL,2040,solar,R02C07,1291,6.841334
Poland,POL,2040,wind,R02C07,2520,42.899914
Poland,POL,2050,solar,R02C07,1745,10.266779
Poland,POL,2050,wind,R02C07,3394,80.247235
Portugal,PRT,2030,solar,R02C06,416,1.742973
Portugal,PRT,2030,wind,R02C06,295,1.637774
Portugal,PRT,2040,solar,R02C06,832,5.52778
Portugal,PRT,2040,wind,R02C06,295,3.077538
Portugal,PRT,2050,solar,R02C06,832,5.52778
Portugal,PRT,2050,wind,R02C06,723,16.097564
Puerto Rico,PRI,2030,solar,R03C04,26,0.229675
Puerto Rico,PRI,2030,wind,R03C04,13,0.114802
Puerto Rico,PRI,2040,solar,R03C04,26,0.331135
Puerto Rico,PRI,2040,wind,R03C04,13,0.208597
Puerto Rico,PRI,2050,solar,R03C04,26,0.331135
Puerto Rico,PRI,2050,wind,R03C04,13,0.315949
Qatar,QAT,2030,solar,R03C08,69,0.871172
Qatar,QAT,2030,wind,R03C08,12,0.291277
Qatar,QAT,2040,solar,R03C08,69,1.465086
Qatar,QAT,2040,wind,R03C08,12,0.474034
Qatar,QAT,2050,solar,R03C08,73,2.124784
Qatar,QAT,2050,wind,R03C08,70,11.021582
Romania,ROU,2030,solar,R02C07,802,2.879793
Romania,ROU,2030,wind,R02C07,1695,16.977422
Romania,ROU,2040,solar,R02C07,806,4.757907
Romania,ROU,2040,wind,R02C07,1695,29.492527
Romania,ROU,2050,solar,R02C07,940,6.544127
Romania,ROU,2050,wind,R02C07,2445,51.756287
Russia,RUS,2030,solar,R01C08,596,1.226753
Russia,RUS,2030,solar,R02C07,336,0.92572
Russia,RUS,2030,solar,R02C08,8957,64.605492
Russia,RUS,2030,solar,R02C09,3577,18.213662
Russia,RUS,2030,solar,R02C10,1297,8.814747
Russia,RUS,2030,solar,R02C11,1241,15.506425
Russia,RUS,2030,solar,R02C12,18,0.357262
Russia,RUS,2030,wind,R01C08,50,0.313342
Russia,RUS,2030,wind,R01C09,5,0.028636
Russia,RUS,2030,wind,R02C07,400,4.211333
Russia,RUS,2030,wind,R02C08,14305,179.012638
Russia,RUS,2030,wind,R02C09,4939,42.697775
Russia,RUS,2030,wind,R02C10,2095,18.093404
Russia,RUS,2030,wind,R02C11,709,8.06339
Russia,RUS,2030,wind,R02C12,109,0.663099
Russia,RUS,2040,solar,R01C08,596,1.635831
Russia,RUS,2040,solar,R02C07,336,1.296879
Russia,RUS,2040,solar,R02C08,8989,95.713128
Russia,RUS,2040,solar,R02C09,3579,25.362764
Russia,RUS,2040,solar,R02C10,1305,13.678208
Russia,RUS,2040,solar,R02C11,1245,20.2249
Russia,RUS,2040,solar,R02C12,18,0.473308
Russia,RUS,2040,wind,R01C08,50,0.571997
Russia,RUS,2040,wind,R01C09,5,0.052697
Russia,RUS,2040,wind,R02C07,400,7.332032
Russia,RUS,2040,wind,R02C08,14305,318.228508
Russia,RUS,2040,wind,R02C09,4939,75.54275
Russia,RUS,2040,wind,R02C10,2095,32.550509
Russia,RUS,2040,wind,R02C11,709,14.167317
Russia,RUS,2040,wind,R02C12,109,1.24749
Russia,RUS,2050,solar,R01C08,755,2.015405
Russia,RUS,2050,solar,R02C07,434,1.502498
Russia,RUS,2050,solar,R02C08,11505,111.14413
Russia,RUS,2050,solar,R02C09,4376,29.744201
Russia,RUS,2050,solar,R02C10,1627,18.122722
Russia,RUS,2050,solar,R02C11,1365,22.229401
Russia,RUS,2050,solar,R02C12,18,0.473308
Russia,RUS,2050,wind,R01C08,60,0.785157
Russia,RUS,2050,wind,R01C09,7,0.122882
Russia,RUS,2050,wind,R01C12,5,0.199934
Russia,RUS,2050,wind,R02C07,626,8.093083
Russia,RUS,2050,wind,R02C08,19946,558.926744
Russia,RUS,2050,wind,R02C09,7583,171.75787
Russia,RUS,2050,wind,R02C10,2952,57.428214
Russia,RUS,2050,wind,R02C11,1536,32.125468
Russia,RUS,2050,wind,R02C12,171,2.870366
Rwanda,RWA,2030,solar,R04C07,12,0.008269
Rwanda,RWA,2030,solar,R04C08,65,0.28685
Rwanda,RWA,2030,wind,R04C08,89,0.852418
Rwanda,RWA,2040,solar,R04C07,12,0.014736
Rwanda,RWA,2040,solar,R04C08,66,0.52021
Rwanda,RWA,2040,wind,R04C08,89,1.576463
Rwanda,RWA,2050,solar,R04C07,12,0.020532
Rwanda,RWA,2050,solar,R04C08,66,0.727593
Rwanda,RWA,2050,wind,R04C08,89,1.895995
S. Sudan,SSD,2030,solar,R03C07,94,1.58782
S. Sudan,SSD,2030,solar,R03C08,224,6.152498
S. Sudan,SSD,2030,wind,R03C07,63,2.199913
S. Sudan,SSD,2030,wind,R03C08,69,0.535742
S. Sudan,SSD,2040,solar,R03C07,94,2.801442
S. Sudan,SSD,2040,solar,R03C08,224,10.587409
S. Sudan,SSD,2040,wind,R03C07,63,4.168782
S. Sudan,SSD,2040,wind,R03C08,69,0.958129
S. Sudan,SSD,2050,solar,R03C07,157,5.099815
S. Sudan,SSD,2050,solar,R03C08,304,14.474147
S. Sudan,SSD,2050,wind,R03C07,112,7.220448
S. Sudan,SSD,2050,wind,R03C08,172,5.867365
Saudi Arabia,SAU,2030,solar,R02C08,222,4.595625
Saudi Arabia,SAU,2030,solar,R03C08,5290,120.951254
Saudi Arabia,SAU,2030,wind,R02C08,65,1.571974
Saudi Arabia,SAU,2030,wind,R03C08,2647,32.541906
Saudi Arabia,SAU,2040,solar,R02C08,222,8.319617
Saudi Arabia,SAU,2040,solar,R03C08,5294,208.627903
Saudi Arabia,SAU,2040,wind,R02C08,65,2.892517
Saudi Arabia,SAU,2040,wind,R03C08,2648,59.113375
Saudi Arabia,SAU,2050,solar,R02C08,275,30.373629
Saudi Arabia,SAU,2050,solar,R03C08,5642,317.071942
Saudi Arabia,SAU,2050,wind,R02C08,222,7.791662
Saudi Arabia,SAU,2050,wind,R03C08,4790,234.587573
Senegal,SEN,2030,solar,R03C06,343,9.481749
Senegal,SEN,2030,wind,R03C06,469,3.702776
Senegal,SEN,2040,solar,R03C06,343,13.804821
Senegal,SEN,2040,wind,R03C06,469,8.202201
Senegal,SEN,2050,solar,R03C06,438,16.376039
Senegal,SEN,2050,wind,R03C06,624,16.237315
Serbia,SRB,2030,solar,R02C07,225,0.980933
Serbia,SRB,2030,wind,R02C07,265,1.84196
Serbia,SRB,2040,solar,R02C07,359,3.585218
Serbia,SRB,2040,wind,R02C07,265,3.256485
Serbia,SRB,2050,solar,R02C07,372,3.658342
Serbia,SRB,2050,wind,R02C07,481,5.53654
Sierra Leone,SLE,2030,solar,R03C06,124,0.282407
Sierra Leone,SLE,2030,wind,R03C06,260,11.153717
Sierra Leone,SLE,2040,solar,R03C06,124,0.50866
Sierra Leone,SLE,2040,wind,R03C06,260,18.71319
Sierra Leone,SLE,2050,solar,R03C06,218,1.276104
Sierra Leone,SLE,2050,wind,R03C06,322,21.543761
Slovakia,SVK,2030,solar,R02C07,199,0.587173
Slovakia,SVK,2030,wind,R02C07,349,3.290179
Slovakia,SVK,2040,solar,R02C07,200,0.857562
Slovakia,SVK,2040,wind,R02C07,349,6.105735
Slovakia,SVK,2050,solar,R02C07,271,1.023488
Slovakia,SVK,2050,wind,R02C07,409,13.642717
Slovenia,SVN,2030,solar,R02C07,106,0.265152
Slovenia,SVN,2030,wind,R02C07,194,1.409119
Slovenia,SVN,2040,solar,R02C07,111,0.55976
Slovenia,SVN,2040,wind,R02C07,194,2.557057
Slovenia,SVN,2050,solar,R02C07,111,0.55976
Slovenia,SVN,2050,wind,R02C07,202,3.610602
Somalia,SOM,2030,solar,R04C08,6,0.154118
Somalia,SOM,2040,solar,R04C08,6,0.267426
Somalia,SOM,2050,solar,R04C08,6,0.357682
Somaliland,-99,2030,solar,R03C08,147,4.948658
Somaliland,-99,2030,wind,R03C08,17,0.144765
Somaliland,-99,2040,solar,R03C08,147,7.416617
Somaliland,-99,2040,wind,R03C08,17,0.270147
Somaliland,-99,2050,solar,R03C08,208,10.564139
Somaliland,-99,2050,wind,R03C08,17,0.328731
South Africa,ZAF,2030,solar,R04C07,3381,35.283475
South Africa,ZAF,2030,solar,R04C08,734,9.527419
South Africa,ZAF,2030,solar,R05C07,2252,40.878377
South Africa,ZAF,2030,wind,R04C07,2823,34.151985
South Africa,ZAF,2030,wind,R04C08,876,6.872308
South Africa,ZAF,2040,solar,R04C07,3382,61.212096
South Africa,ZAF,2040,solar,R04C08,735,15.460264
South Africa,ZAF,2040,solar,R05C07,2254,69.972073
South Africa,ZAF,2040,wind,R04C07,2823,58.991944
South Africa,ZAF,2040,wind,R04C08,876,11.921235
South Africa,ZAF,2050,solar,R04C07,4109,119.457971
South Africa,ZAF,2050,solar,R04C08,914,20.640724
South Africa,ZAF,2050,solar,R05C07,2881,105.170478
South Africa,ZAF,2050,wind,R04C07,4106,104.030934
South Africa,ZAF,2050,wind,R04C08,1092,22.414439
South Africa,ZAF,2050,wind,R05C07,2,0.147318
South Korea,KOR,2030,solar,R02C11,205,2.282498
South Korea,KOR,2030,wind,R02C11,302,1.248195
South Korea,KOR,2040,solar,R02C11,206,3.138135
South Korea,KOR,2040,wind,R02C11,303,2.33667
South Korea,KOR,2050,solar,R02C11,348,4.335353
South Korea,KOR,2050,wind,R02C11,365,8.479347
Spain,ESP,2030,solar,R02C06,1697,8.722739
Spain,ESP,2030,solar,R02C07,147,0.560705
Spain,ESP,2030,wind,R02C06,2667,19.286774
Spain,ESP,2030,wind,R02C07,100,0.238834
Spain,ESP,2040,solar,R02C06,3923,33.810368
Spain,ESP,2040,solar,R02C07,272,1.531917
Spain,ESP,2040,wind,R02C06,2667,34.885767
Spain,ESP,2040,wind,R02C07,100,0.426087
Spain,ESP,2050,solar,R02C06,3956,33.950088
Spain,ESP,2050,solar,R02C07,272,1.532344
Spain,ESP,2050,wind,R02C06,3598,66.939375
Spain,ESP,2050,wind,R02C07,237,1.887062
Sri Lanka,LKA,2030,solar,R03C09,269,8.119662
Sri Lanka,LKA,2030,wind,R03C09,304,9.366606
Sri Lanka,LKA,2040,solar,R03C09,271,10.653595
Sri Lanka,LKA,2040,wind,R03C09,304,17.027259
Sri Lanka,LKA,2050,solar,R03C09,343,11.094627
Sri Lanka,LKA,2050,wind,R03C09,491,31.247304
Sudan,SDN,2030,solar,R03C07,267,7.99547
Sudan,SDN,2030,solar,R03C08,1637,25.549747
Sudan,SDN,2030,wind,R03C07,295,11.990416
Sudan,SDN,2030,wind,R03C08,893,19.205233
Sudan,SDN,2040,solar,R03C07,267,13.183162
Sudan,SDN,2040,solar,R03C08,1638,43.342283
Sudan,SDN,2040,wind,R03C07,295,20.279524
Sudan,SDN,2040,wind,R03C08,950,34.858911
Sudan,SDN,2050,solar,R03C07,337,15.391856
Sudan,SDN,2050,solar,R03C08,1760,74.211797
Sudan,SDN,2050,wind,R03C07,295,23.117946
Sudan,SDN,2050,wind,R03C08,1606,62.203361
Suriname,SUR,2030,solar,R03C05,19,0.320056
Suriname,SUR,2030,wind,R03C05,56,0.361621
Suriname,SUR,2040,solar,R03C05,19,0.473875
Suriname,SUR,2040,wind,R03C05,56,0.69671
Suriname,SUR,2050,solar,R03C05,19,0.474121
Suriname,SUR,2050,wind,R03C05,56,1.12547
Sweden,SWE,2030,solar,R01C07,196,0.314758
Sweden,SWE,2030,solar,R02C07,280,0.532457
Sweden,SWE,2030,wind,R01C07,10,0.038988
Sweden,SWE,2030,wind,R02C07,326,3.2058
Sweden,SWE,2040,solar,R01C07,196,0.365062
Sweden,SWE,2040,solar,R02C07,280,0.656775
Sweden,SWE,2040,wind,R01C07,10,0.065752
Sweden,SWE,2040,wind,R02C07,327,5.748101
Sweden,SWE,2050,solar,R01C07,206,0.370253
Sweden,SWE,2050,solar,R02C07,431,0.867373
Sweden,SWE,2050,wind,R01C07,38,0.216814
Sweden,SWE,2050,wind,R02C07,939,9.574222
Switzerland,CHE,2030,solar,R02C07,137,0.747153
Switzerland,CHE,2030,wind,R02C07,201,2.385147
Switzerland,CHE,2040,solar,R02C07,324,2.737211
Switzerland,CHE,2040,wind,R02C07,201,4.011118
Switzerland,CHE,2050,solar,R02C07,324,2.737211
Switzerland,CHE,2050,wind,R02C07,202,5.990581
Syria,SYR,2030,solar,R02C08,1112,32.606638
Syria,SYR,2030,wind,R02C08,574,4.031032
Syria,SYR,2040,solar,R02C08,1116,51.279474
Syria,SYR,2040,wind,R02C08,574,7.234735
Syria,SYR,2050,solar,R02C08,1197,59.040419
Syria,SYR,2050,wind,R02C08,1062,15.109686
Tajikistan,TJK,2030,solar,R02C09,107,2.322029
Tajikistan,TJK,2030,wind,R02C09,283,4.354136
Tajikistan,TJK,2040,solar,R02C09,107,2.944961
Tajikistan,TJK,2040,wind,R02C09,283,8.078556
Tajikistan,TJK,2050,solar,R02C09,218,4.137108
Tajikistan,TJK,2050,wind,R02C09,516,14.16639
Tanzania,TZA,2030,solar,R04C08,1292,15.758623
Tanzania,TZA,2030,wind,R04C08,1142,14.550138
Tanzania,TZA,2040,solar,R04C08,1295,25.942531
Tanzania,TZA,2040,wind,R04C08,1142,26.090351
Tanzania,TZA,2050,solar,R04C07,7,0.082824
Tanzania,TZA,2050,solar,R04C08,1621,51.252732
Tanzania,TZA,2050,wind,R04C07,21,0.784395
Tanzania,TZA,2050,wind,R04C08,2075,57.837203
Thailand,THA,2030,solar,R03C10,1827,11.701697
Thailand,THA,2030,wind,R03C10,2079,44.710675
Thailand,THA,2040,solar,R03C10,1839,17.545066
Thailand,THA,2040,wind,R03C10,2079,78.716323
Thailand,THA,2050,solar,R03C10,2117,20.549228
Thailand,THA,2050,wind,R03C10,3093,132.200301
Timor-Leste,TLS,2030,wind,R04C11,65,2.801981
Timor-Leste,TLS,2040,wind,R04C11,65,4.625619
Timor-Leste,TLS,2050,wind,R04C11,67,7.236816
Togo,TGO,2030,solar,R03C07,447,3.42559
Togo,TGO,2030,wind,R03C07,245,4.793815
Togo,TGO,2040,solar,R03C07,448,5.554141
Togo,TGO,2040,wind,R03C07,245,9.239831
Togo,TGO,2050,solar,R03C07,448,5.954751
Togo,TGO,2050,wind,R03C07,315,13.708888
Trinidad and Tobago,TTO,2030,solar,R03C04,12,0.36358
Trinidad and Tobago,TTO,2040,solar,R03C04,12,0.6498
Trinidad and Tobago,TTO,2050,solar,R03C04,12,0.690459
Tunisia,TUN,2030,solar,R02C07,718,7.200286
Tunisia,TUN,2030,wind,R02C07,485,10.26104
Tunisia,TUN,2040,solar,R02C07,719,12.461888
Tunisia,TUN,2040,wind,R02C07,485,17.907314
Tunisia,TUN,2050,solar,R02C07,767,21.854766
Tunisia,TUN,2050,wind,R02C07,849,28.729134
Turkey,TUR,2030,solar,R02C07,454,1.766427
Turkey,TUR,2030,solar,R02C08,1441,5.461311
Turkey,TUR,2030,wind,R02C07,473,1.08741
Turkey,TUR,2030,wind,R02C08,3105,36.856031
Turkey,TUR,2040,solar,R02C07,527,2.732974
Turkey,TUR,2040,solar,R02C08,1446,8.035958
Turkey,TUR,2040,wind,R02C07,473,1.923454
Turkey,TUR,2040,wind,R02C08,3105,64.588278
Turkey,TUR,2050,solar,R02C07,528,3.038289
Turkey,TUR,2050,solar,R02C08,1778,11.302766
Turkey,TUR,2050,wind,R02C07,1063,6.902369
Turkey,TUR,2050,wind,R02C08,4993,114.436795
Turkmenistan,TKM,2030,solar,R02C08,940,31.190969
Turkmenistan,TKM,2030,solar,R02C09,983,32.893799
Turkmenistan,TKM,2030,wind,R02C08,1005,19.936018
Turkmenistan,TKM,2030,wind,R02C09,474,14.875149
Turkmenistan,TKM,2040,solar,R02C08,940,48.964777
Turkmenistan,TKM,2040,solar,R02C09,985,49.254778
Turkmenistan,TKM,2040,wind,R02C08,1005,34.993816
Turkmenistan,TKM,2040,wind,R02C09,474,26.092621
Turkmenistan,TKM,2050,solar,R02C08,991,59.345782
Turkmenistan,TKM,2050,solar,R02C09,1012,62.177053
Turkmenistan,TKM,2050,wind,R02C08,1166,77.73068
Turkmenistan,TKM,2050,wind,R02C09,866,48.870802
Uganda,UGA,2030,solar,R03C07,2,0.013817
Uganda,UGA,2030,solar,R03C08,261,4.405933
Uganda,UGA,2030,solar,R04C07,35,0.711872
Uganda,UGA,2030,solar,R04C08,22,0.313658
Uganda,UGA,2030,wind,R03C07,3,0.018429
Uganda,UGA,2030,wind,R03C08,303,1.905368
Uganda,UGA,2030,wind,R04C07,22,0.15195
Uganda,UGA,2030,wind,R04C08,173,7.182726
Uganda,UGA,2040,solar,R03C07,2,0.024841
Uganda,UGA,2040,solar,R03C08,261,7.715525
Uganda,UGA,2040,solar,R04C07,36,1.316553
Uganda,UGA,2040,solar,R04C08,22,0.584193
Uganda,UGA,2040,wind,R03C07,3,0.035141
Uganda,UGA,2040,wind,R03C08,303,3.325807
Uganda,UGA,2040,wind,R04C07,22,0.294362
Uganda,UGA,2040,wind,R04C08,173,12.127062
Uganda,UGA,2050,solar,R03C07,2,0.024956
Uganda,UGA,2050,solar,R03C08,394,13.807729
Uganda,UGA,2050,solar,R04C07,36,1.325276
Uganda,UGA,2050,solar,R04C08,22,0.672292
Uganda,UGA,2050,wind,R03C07,3,0.039878
Uganda,UGA,2050,wind,R03C08,717,7.307682
Uganda,UGA,2050,wind,R04C07,22,0.411498
Uganda,UGA,2050,wind,R04C08,173,17.555388
Ukraine,UKR,2030,solar,R02C07,995,3.264709
Ukraine,UKR,2030,solar,R02C08,1369,7.382651
Ukraine,UKR,2030,wind,R02C07,1597,18.783446
Ukraine,UKR,2030,wind,R02C08,2207,25.198638
Ukraine,UKR,2040,solar,R02C07,996,5.007328
Ukraine,UKR,2040,solar,R02C08,1378,10.876995
Ukraine,UKR,2040,wind,R02C07,1597,34.307183
Ukraine,UKR,2040,wind,R02C08,2207,44.379586
Ukraine,UKR,2050,solar,R02C07,1258,6.643564
Ukraine,UKR,2050,solar,R02C08,2159,15.0713
Ukraine,UKR,2050,wind,R02C07,2276,60.470132
Ukraine,UKR,2050,wind,R02C08,3320,83.757586
United Arab Emirates,ARE,2030,solar,R03C08,190,3.496343
United Arab Emirates,ARE,2030,wind,R03C08,101,0.929786
United Arab Emirates,ARE,2040,solar,R03C08,190,6.267308
United Arab Emirates,ARE,2040,wind,R03C08,101,1.650272
United Arab Emirates,ARE,2050,solar,R03C08,384,15.822907
United Arab Emirates,ARE,2050,wind,R03C08,305,11.121732
United Kingdom,GBR,2030,solar,R02C06,1364,20.977272
United Kingdom,GBR,2030,solar,R02C07,229,2.780282
United Kingdom,GBR,2030,wind,R02C06,1366,16.19666
United Kingdom,GBR,2030,wind,R02C07,87,0.214396
United Kingdom,GBR,2040,solar,R02C06,1370,26.913353
United Kingdom,GBR,2040,solar,R02C07,229,3.085318
United Kingdom,GBR,2040,wind,R02C06,1366,29.229716
United Kingdom,GBR,2040,wind,R02C07,87,0.420338
United Kingdom,GBR,2050,solar,R02C06,1483,28.234437
United Kingdom,GBR,2050,solar,R02C07,229,3.092093
United Kingdom,GBR,2050,wind,R02C06,1966,46.999714
United Kingdom,GBR,2050,wind,R02C07,174,1.255672
United States of America,USA,2030,solar,R01C02,38,0.391857
United States of America,USA,2030,solar,R02C02,1410,19.774524
United States of America,USA,2030,solar,R02C03,27376,534.582716
United States of America,USA,2030,solar,R02C04,11641,105.040408
United States of America,USA,2030,solar,R03C03,1260,50.538038
United States of America,USA,2030,solar,R03C04,707,14.954437
United States of America,USA,2030,wind,R02C02,1159,9.839418
United States of America,USA,2030,wind,R02C03,19859,276.423648
United States of America,USA,2030,wind,R02C04,8866,104.869402
United States of America,USA,2030,wind,R03C03,608,9.090019
United States of America,USA,2030,wind,R03C04,214,2.941192
United States of America,USA,2040,solar,R01C02,38,0.514197
United States of America,USA,2040,solar,R02C02,1421,27.763079
United States of America,USA,2040,solar,R02C03,27437,813.748876
United States of America,USA,2040,solar,R02C04,11671,163.166227
United States of America,USA,2040,solar,R03C03,1263,70.822531
United States of America,USA,2040,solar,R03C04,712,26.097683
United States of America,USA,2040,wind,R02C02,1159,17.076269
United States of America,USA,2040,wind,R02C03,19947,499.386344
United States of America,USA,2040,wind,R02C04,8866,187.470402
United States of America,USA,2040,wind,R03C03,608,15.85049
United States of America,USA,2040,wind,R03C04,214,5.596922
United States of America,USA,2050,solar,R01C02,38,0.514197
United States of America,USA,2050,solar,R02C02,1671,32.327486
United States of America,USA,2050,solar,R02C03,30720,1029.900761
United States of America,USA,2050,solar,R02C04,12830,216.967066
United States of America,USA,2050,solar,R03C03,1352,77.795521
United States of America,USA,2050,solar,R03C04,790,36.605364
United States of America,USA,2050,wind,R01C01,3,0.127419
United States of America,USA,2050,wind,R02C02,1814,31.212449
United States of America,USA,2050,wind,R02C03,31898,1258.891126
United States of America,USA,2050,wind,R02C04,13578,304.159232
United States of America,USA,2050,wind,R03C03,980,35.915415
United States of America,USA,2050,wind,R03C04,361,6.819834
Uruguay,URY,2030,solar,R05C05,1314,13.664565
Uruguay,URY,2030,wind,R05C05,796,6.838871
Uruguay,URY,2040,solar,R05C05,1315,24.566801
Uruguay,URY,2040,wind,R05C05,796,12.122561
Uruguay,URY,2050,solar,R05C05,1382,35.726069
Uruguay,URY,2050,wind,R05C05,1220,40.140835
Uzbekistan,UZB,2030,solar,R02C08,249,6.043108
Uzbekistan,UZB,2030,solar,R02C09,1662,48.669512
Uzbekistan,UZB,2030,wind,R02C08,150,1.090382
Uzbekistan,UZB,2030,wind,R02C09,1166,12.882902
Uzbekistan,UZB,2040,solar,R02C08,249,8.978374
Uzbekistan,UZB,2040,solar,R02C09,1664,73.365534
Uzbekistan,UZB,2040,wind,R02C08,150,1.957345
Uzbekistan,UZB,2040,wind,R02C09,1166,22.721503
Uzbekistan,UZB,2050,solar,R02C08,249,10.687073
Uzbekistan,UZB,2050,solar,R02C09,1792,78.303237
Uzbekistan,UZB,2050,wind,R02C08,186,7.375896
Uzbekistan,UZB,2050,wind,R02C09,1686,58.025047
Venezuela,VEN,2030,solar,R03C04,2309,26.714828
Venezuela,VEN,2030,wind,R03C04,1578,21.523034
Venezuela,VEN,2040,solar,R03C04,2322,48.911964
Venezuela,VEN,2040,wind,R03C04,1578,37.851466
Venezuela,VEN,2050,solar,R03C04,2675,87.994334
Venezuela,VEN,2050,wind,R03C04,2406,62.72037
Vietnam,VNM,2030,solar,R03C10,342,3.137669
Vietnam,VNM,2030,wind,R03C10,1080,19.449167
Vietnam,VNM,2040,solar,R03C10,344,4.484679
Vietnam,VNM,2040,wind,R03C10,1080,32.886391
Vietnam,VNM,2050,solar,R03C10,725,7.523422
Vietnam,VNM,2050,wind,R03C10,1645,44.938305
W. Sahara,ESH,2030,solar,R03C06,13,2.001616
W. Sahara,ESH,2030,wind,R03C06,7,0.053078
W. Sahara,ESH,2040,solar,R03C06,13,2.773096
W. Sahara,ESH,2040,wind,R03C06,7,0.094239
W. Sahara,ESH,2050,solar,R03C06,21,3.111623
W. Sahara,ESH,2050,wind,R03C06,18,2.168109
Yemen,YEM,2030,solar,R03C08,673,17.86397
Yemen,YEM,2030,wind,R03C08,525,4.085729
Yemen,YEM,2040,solar,R03C08,677,26.062485
Yemen,YEM,2040,wind,R03C08,525,7.437108
Yemen,YEM,2050,solar,R03C08,919,44.727842
Yemen,YEM,2050,wind,R03C08,836,13.91099
Zambia,ZMB,2030,solar,R04C07,1288,20.135045
Zambia,ZMB,2030,solar,R04C08,381,5.443871
Zambia,ZMB,2030,wind,R04C07,1034,9.471659
Zambia,ZMB,2030,wind,R04C08,378,3.789682
Zambia,ZMB,2040,solar,R04C07,1288,33.540905
Zambia,ZMB,2040,solar,R04C08,382,8.684739
Zambia,ZMB,2040,wind,R04C07,1034,16.655203
Zambia,ZMB,2040,wind,R04C08,378,6.131571
Zambia,ZMB,2050,solar,R04C07,1538,51.628968
Zambia,ZMB,2050,solar,R04C08,604,11.900626
Zambia,ZMB,2050,wind,R04C07,1332,27.685547
Zambia,ZMB,2050,wind,R04C08,571,10.611238
Zimbabwe,ZWE,2030,solar,R04C07,663,11.787725
Zimbabwe,ZWE,2030,solar,R04C08,674,10.700668
Zimbabwe,ZWE,2030,wind,R04C07,576,14.744837
